,Year,Month,Country_of_origin,Imports_hardcoal_tonnes,Imports_hardcoal_gigajoules,Average_calorificvalue_hardcoal,Imports_hardcoal_euros,Imports_hardcoal_eurospert,Imports_of_hard_coal_in_euros/tce
703,2009,November,Russian Federation,1064353.0,27320088.0,25668.0,66019092.0,62.03,70.82
704,2009,November,South Africa,380886.0,9461505.0,24841.0,21540394.0,56.55,66.72
705,2009,November,United States,492558.0,14315585.0,29064.0,42433122.0,86.15,86.87
706,2009,November,Canada,110095.0,3445228.0,31293.0,12694121.0,115.3,107.99
707,2009,November,Colombia,724302.0,17838472.0,24629.0,42974473.0,59.33,70.61
708,2009,November,Australia,343646.0,10486793.0,30516.0,48884019.0,142.25,136.62
709,2009,November,Other third countries,215250.0,6123963.0,28450.0,18158345.0,84.36,86.9
710,2009,December,EU countries,395317.0,10647164.0,26933.0,25740872.0,65.11,70.86
711,2009,December,Third countries,2936307.0,78410384.0,26704.0,221266718.0,75.36,82.7
712,2009,December,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
713,2009,December,Russian Federation,968356.0,25036423.0,25855.0,60138723.0,62.1,70.4
714,2009,December,South Africa,304800.0,7536331.0,24725.0,19462625.0,63.85,75.69
715,2009,December,United States,413537.0,12174992.0,29441.0,38095105.0,92.12,91.7
716,2009,December,Canada,75980.0,2314965.0,30468.0,9191027.0,120.97,116.36
717,2009,December,Colombia,668939.0,16478532.0,24634.0,41586941.0,62.17,73.96
718,2009,December,Australia,322809.0,9829437.0,30450.0,38494206.0,119.25,114.78
719,2009,December,Other third countries,181886.0,5039704.0,27708.0,14298091.0,78.61,83.15
720,2010,January,EU countries,412021.0,11024309.0,26757.0,27024184.0,65.59,71.84
721,2010,January,Third countries,2977524.0,79322175.0,26640.0,245870141.0,82.58,90.84
722,2010,January,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
723,2010,January,Russian Federation,883195.0,22802356.0,25818.0,59507171.0,67.38,76.48
724,2010,January,South Africa,382917.0,9572773.0,25000.0,26412936.0,68.98,80.87
725,2010,January,United States,486618.0,14279198.0,29344.0,50891016.0,104.58,104.45
726,2010,January,Canada,,,,,,
727,2010,January,Colombia,736533.0,18249847.0,24778.0,47437488.0,64.41,76.18
728,2010,January,Australia,,,,,,
729,2010,January,Other third countries,169187.0,4717963.0,27886.0,14532807.0,85.9,90.28
730,2010,February,EU countries,479630.0,12838900.0,26768.0,32446654.0,67.65,74.07
731,2010,February,Third countries,3287662.0,87639235.0,26657.0,250363023.0,76.15,83.73
732,2010,February,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
